text,label
"In a Biden administration, we’ll protect the Affordable Care Act and the progress we’ve made — and won’t rest until every American has the peace of mind that comes with quality, affordable health care.

Read the full plan here: https://t.co/RIhlOcOWK8",0
"Iowa, I hope you’ll join us this week to hear about our bold vision for the future of our country. Head to https://t.co/7mV8NCg4lJ to find an event in your community.",0
"At the #AARPIowaForum, I laid out my plan for older Americans. A Biden administration will lower drug costs, protect &amp; strengthen Medicare &amp; Social Security, &amp; help middle-class families grow their savings—because everyone deserves to retire with dignity.

https://t.co/rYVyCoDOAT https://t.co/0ykyiaehBj",0
"I’m glad to hear Matt is doing well — stories like his remind us of the need to protect and build upon the Affordable Care Act. We can’t afford to start over.

Read our plan here: https://t.co/RIhlOcOWK8 https://t.co/o7kAvkPkbJ",0
.@DrBiden and I had a very important meeting with @DrakeUGriff while at Drake University yesterday. https://t.co/CvQrwyggb9,0
"Thank you to Governor Tom Vilsack and @ChristieVilsack for opening up your home for yesterday’s house party. It was a pleasure getting to spend some time with the residents of Waukee, Iowa! https://t.co/A6GC1AEJKf",0
"Summer vacation season has started, but many hardworking Americans like the @ATUComm members currently striking the VTA/TCI aren’t taking a break in their fight for safe working conditions, higher wages, and good benefits. I’m proud to stand with them.",0
"President Trump’s entire re-election strategy is based on fear and hatred of migrants — this is just the latest example.

We can enforce our immigration laws with dignity — and fix the asylum system so that it is both fair to those who need protection and deters those who do not.",0
"Our Statue of Liberty invites in the tired, the poor, the huddled masses yearning to breathe free. Now President Trump wants to slam the door in the face of children and families fleeing war, poverty, and violence.

It’s cruel. It’s not who we are. https://t.co/luIZlx1UcZ",0
"Had the opportunity to speak with some great folks in Manning, Iowa, today about our new plan to revitalize rural economies. Thank you to everyone who joined us! https://t.co/F2MuPGmGvN",0
"Justice Stevens was a decent, honorable man who served our country well. He understood that the most important thing about being on the Court is treating people with dignity and respect. I was honored to have known him. @DrBiden and I are sending our prayers to his family.",0
"In a Biden administration, we’ll give people the choice to buy into a public option like Medicare. That’s the best way to lower costs and achieve universal coverage.

Read our full plan here: https://t.co/RIhlOd6xBG https://t.co/i117zqACNJ",0
"Rural communities power our nation. They feed our bodies and fuel our engines. A healthy, vibrant rural America is essential to the success of our country. That’s why I released my plan for rural America: https://t.co/RkAm1wJJcI https://t.co/9Xdg0WduPO",0
"My plan recognizes how much rural communities contribute to this nation and how much they’ve been hurt by this president’s damaging policies. We are going to build a pathway to the middle class for rural Americans, in rural America.",0
"We will pursue a trade policy that works for American farmers, transform our agriculture sector, triple funding for rural broadband, and bring cutting-edge manufacturing jobs to rural America.",0
A Biden administration will help rural communities fully access federal resources and tackle persistent poverty in rural America.,0
"Rural health care will be a top priority in the Biden administration. Under our plan, rural hospitals won’t be threatened by having to get by on low Medicare reimbursement rates for all.",0
"We will provide rural hospitals with the adequate funding and flexibility they need to keep their doors open, double funding for community health centers, and expand the pipeline of rural health care providers.",0
"Wrapped up our trip with stops in Sioux City and Council Bluffs, where we discussed our new plan to ensure that everyone has access to quality, affordable health care. Thank you for a great few days, Iowa! https://t.co/WQvgHV3P2f",0
"During Beau’s fight with glioblastoma, we learned about the incredible breakthroughs made in cancer treatment — and those that are right over the horizon. This is a fight we can't postpone. I know — with the power of America’s best minds — we can end cancer as we know it. #GBMDay",0
"We’ve heard it before throughout our history, but it has no place in America in 2019.

It’s clear that Donald Trump is trying to divide us by race and gender. It’s immoral. Our children are listening.",0
Donald Trump thinks that our nation's great diversity makes us weak — because he has no idea what makes us great.,0
